Reading Profile files in profile.*

NODE 0;CONTEXT 0;THREAD 0:
---------------------------------------------------------------------------------------
%Time    Exclusive    Inclusive       #Call      #Subrs  Inclusive Name
              msec   total msec                          usec/call 
---------------------------------------------------------------------------------------
100.0        0.829            1           1         374       1512 main 
 45.2        0.683        0.683         374           0          2 std::ceil(float) 
  3.0        0.042        0.045           1           1         45 global constructors keyed to num_primes 
  0.2        0.003        0.003           1           0          3 __static_initialization_and_destruction_0(int, int) 

NODE 0;CONTEXT 0;THREAD 1:
---------------------------------------------------------------------------------------
%Time    Exclusive    Inclusive       #Call      #Subrs  Inclusive Name
              msec   total msec                          usec/call 
---------------------------------------------------------------------------------------
  0.1        0.065        0.076           5           5         15 __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<void* const, _data_access_log> > >::allocate(unsigned int, void const*) 
  0.1        0.076        0.076          35           0          2 std::_Vector_base<void*, std::allocator<void*> >::_M_get_Tp_allocator() const 
  0.1        0.073        0.073          32           0          2 std::_Identity<void*>::operator()(void* const&) const 
  0.1        0.073        0.073          31           0          2 std::_Rb_tree<unsigned long, std::pair<unsigned long const, int>, std::_Select1st<std::pair<unsigned long const, int> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, int> > >::_S_value(std::_Rb_tree_node<std::pair<unsigned long const, int> > const*) 
  0.1        0.073        0.073          32           0          2 std::_Rb_tree_iterator<std::pair<void* const, _data_access_log> >::_Rb_tree_iterator(std::_Rb_tree_node<std::pair<void* const, _data_access_log> >*) 
  0.1        0.062        0.073           5           5         15 std::allocator<std::pair<void* const, _data_access_log> >::allocator<std::_Rb_tree_node<std::pair<void* const, _data_access_log> > >(std::allocator<std::_Rb_tree_node<std::pair<void* const, _data_access_log> > > const&) 
  0.1        0.069        0.069          30           0          2 __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::__normal_iterator(int const* const&) 
  0.1        0.057        0.069           5           5         14 __gnu_cxx::new_allocator<std::_Rb_tree_node<void*> >::allocate(unsigned int, void const*) 
  0.1        0.068        0.068          30           0          2 operator new(unsigned int, void*) 
  0.1        0.045        0.068          10          10          7 std::vector<int, std::allocator<int> >::begin() 
  0.1        0.046        0.068          10          10          7 std::vector<void*, std::allocator<void*> >::end() 
  0.1        0.044        0.067          10          10          7 __gnu_cxx::new_allocator<int>::construct(int*, int const&) 
  0.1        0.066        0.066          30           0          2 __gnu_cxx::__normal_iterator<void* const*, std::vector<void*, std::allocator<void*> > >::base() const 
  0.1        0.066        0.066          28           0          2 std::_Rb_tree<void*, std::pair<void* const, _data_access_log>, std::_Select1st<std::pair<void* const, _data_access_log> >, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::_S_value(std::_Rb_tree_node<std::pair<void* const, _data_access_log> > const*) 
  0.1        0.065        0.065          30           0          2 __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::base() const 
  0.1        0.065        0.065          30           0          2 __gnu_cxx::__normal_iterator<void* const*, std::vector<void*, std::allocator<void*> > >::__normal_iterator(void* const* const&) 
  0.1        0.065        0.065          30           0          2 std::_Iter_base<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, false>::_S_base(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) 
  0.1        0.044        0.065          10          10          6 std::vector<void*, std::allocator<void*> >::begin() 
  0.1        0.025        0.063           5           5         13 std::_Vector_base<void*, std::allocator<void*> >::_Vector_impl::_Vector_impl() 
  0.1        0.027        0.062           5           5         12 std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() 
  0.1        0.057        0.057          25           0          2 void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) 
  0.1        0.056        0.056          25           0          2 void std::_Destroy_aux<true>::__destroy<void**>(void**, void**) 
  0.1         0.05         0.05          20           0          2 __gnu_cxx::new_allocator<void*>::deallocate(void**, unsigned int) 
  0.1         0.05         0.05          20           0          2 std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_Rb_tree_impl<std::less<int>, false>::_M_initialize() 
  0.0        0.046        0.046          20           0          2 __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) 
  0.0        0.046        0.046          20           0          2 __gnu_cxx::new_allocator<int>::deallocate(int*, unsigned int) 
  0.0        0.045        0.045          20           0          2 __gnu_cxx::new_allocator<void*>::~new_allocator() 
  0.0        0.044        0.044          20           0          2 unsigned int const& std::max<unsigned int>(unsigned int const&, unsigned int const&) 
  0.0        0.043        0.043          20           0          2 __gnu_cxx::__normal_iterator<void**, std::vector<void*, std::allocator<void*> > >::__normal_iterator(void** const&) 
  0.0        0.041        0.041          17           0          2 std::_Rb_tree<unsigned long, std::pair<unsigned long const, int>, std::_Select1st<std::pair<unsigned long const, int> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, int> > >::_M_begin() 
  0.0        0.041        0.041          17           0          2 std::_Rb_tree<unsigned long, std::pair<unsigned long const, int>, std::_Select1st<std::pair<unsigned long const, int> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, int> > >::_S_value(std::_Rb_tree_node_base const*) 
  0.0        0.041        0.041          17           0          2 std::_Rb_tree_iterator<std::pair<unsigned long const, int> >::operator==(std::_Rb_tree_iterator<std::pair<unsigned long const, int> > const&) const 
  0.0        0.041        0.041          18           0          2 std::vector<_loop_spec_thread, std::allocator<_loop_spec_thread> >::operator[](unsigned int) 
  0.0        0.039        0.039          17           0          2 std::_Rb_tree<unsigned long, std::pair<unsigned long const, int>, std::_Select1st<std::pair<unsigned long const, int> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, int> > >::_M_end() 
  0.0        0.039        0.039          17           0          2 std::_Rb_tree<unsigned long, std::pair<unsigned long const, int>, std::_Select1st<std::pair<unsigned long const, int> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, int> > >::_S_left(std::_Rb_tree_node_base*) 
  0.0        0.027        0.038           5           5          8 std::allocator<void*>::allocator() 
  0.0        0.035        0.035          15           0          2 __gnu_cxx::new_allocator<int>::new_allocator(__gnu_cxx::new_allocator<int> const&) 
  0.0        0.035        0.035          15           0          2 __gnu_cxx::new_allocator<std::_Rb_tree_node<int> >::new_allocator(__gnu_cxx::new_allocator<std::_Rb_tree_node<int> > const&) 
  0.0        0.035        0.035          14           0          2 std::_Rb_tree<unsigned long, std::pair<unsigned long const, int>, std::_Select1st<std::pair<unsigned long const, int> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, int> > >::_S_right(std::_Rb_tree_node_base*) 
  0.0        0.023        0.035           5           5          7 std::allocator<int>::allocator() 
  0.0        0.034        0.034          15           0          2 __gnu_cxx::new_allocator<int>::~new_allocator() 
  0.0        0.033        0.033          15           0          2 std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_root() const 
  0.0        0.033        0.033          15           0          2 std::_Rb_tree<void*, std::pair<void* const, _data_access_log>, std::_Select1st<std::pair<void* const, _data_access_log> >, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::_M_end() 
  0.0        0.033        0.033          14           0          2 std::_Rb_tree<void*, std::pair<void* const, _data_access_log>, std::_Select1st<std::pair<void* const, _data_access_log> >, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::_S_right(std::_Rb_tree_node_base*) 
  0.0        0.032        0.032          15           0          2 __gnu_cxx::new_allocator<void*>::new_allocator(__gnu_cxx::new_allocator<void*> const&) 
  0.0        0.032        0.032          15           0          2 std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_erase(std::_Rb_tree_node<int>*) 
  0.0        0.022        0.032           5           5          6 std::allocator<void*>::allocator<std::_Rb_tree_node<void*> >(std::allocator<std::_Rb_tree_node<void*> > const&) 
  0.0        0.031        0.031          15           0          2 __gnu_cxx::new_allocator<std::_Rb_tree_node<int> >::~new_allocator() 
  0.0        0.031        0.031          15           0          2 std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_begin() 
  0.0        0.031        0.031          14           0          2 std::_Rb_tree<void*, std::pair<void* const, _data_access_log>, std::_Select1st<std::pair<void* const, _data_access_log> >, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::_S_left(std::_Rb_tree_node_base*) 
  0.0        0.028        0.028          12           0          2 std::_Rb_tree<void*, std::pair<void* const, _data_access_log>, std::_Select1st<std::pair<void* const, _data_access_log> >, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::_S_value(std::_Rb_tree_node_base const*) 
  0.0        0.028        0.028          12           0          2 std::_Rb_tree_iterator<std::pair<void* const, _data_access_log> >::operator==(std::_Rb_tree_iterator<std::pair<void* const, _data_access_log> > const&) const 
  0.0        0.027        0.027          11           0          2 std::_Rb_tree<unsigned long, std::pair<unsigned long const, int>, std::_Select1st<std::pair<unsigned long const, int> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, int> > >::empty() const 
  0.0        0.027        0.027          11           0          2 std::_Rb_tree_iterator<std::pair<unsigned long const, int> >::operator!=(std::_Rb_tree_iterator<std::pair<unsigned long const, int> > const&) const 
  0.0        0.024        0.024          11           0          2 std::_Rb_tree_iterator<void*>::_Rb_tree_iterator(std::_Rb_tree_node<void*>*) 
  0.0        0.022        0.022          10           0          2 std::_Rb_tree<void*, std::pair<void* const, _data_access_log>, std::_Select1st<std::pair<void* const, _data_access_log> >, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::_M_begin() 
  0.0        0.022        0.022          10           0          2 std::_Rb_tree<void*, void*, std::_Identity<void*>, std::less<void*>, std::allocator<void*> >::_M_end() 
  0.0        0.021        0.021          10           0          2 __gnu_cxx::new_allocator<void*>::new_allocator() 
  0.0        0.019        0.019           8           0          2 std::_Rb_tree<void*, void*, std::_Identity<void*>, std::less<void*>, std::allocator<void*> >::_S_right(std::_Rb_tree_node_base*) 
  0.0        0.019        0.019           8           0          2 std::_Rb_tree<void*, void*, std::_Identity<void*>, std::less<void*>, std::allocator<void*> >::_S_value(std::_Rb_tree_node<void*> const*) 
  0.0        0.018        0.018           8           0          2 std::_Rb_tree<void*, void*, std::_Identity<void*>, std::less<void*>, std::allocator<void*> >::_S_value(std::_Rb_tree_node_base const*) 
  0.0        0.015        0.015           6           0          2 std::_Rb_tree_iterator<std::pair<unsigned long const, int> >::operator->() const 
  0.0        0.013        0.013           5           0          3 __gnu_cxx::new_allocator<std::_Rb_tree_node<int> >::new_allocator() 
  0.0        0.012        0.012           5           0          2 __gnu_cxx::new_allocator<int>::new_allocator() 
  0.0        0.012        0.012           5           0          2 __gnu_cxx::new_allocator<std::_Rb_tree_node<void*> >::max_size() const 
  0.0        0.012        0.012           5           0          2 std::_Rb_tree<void*, void*, std::_Identity<void*>, std::less<void*>, std::allocator<void*> >::_M_begin() 
  0.0        0.012        0.012           5           0          2 std::pair<std::_Rb_tree_iterator<std::pair<void* const, _data_access_log> >, bool>::pair(std::_Rb_tree_iterator<std::pair<void* const, _data_access_log> > const&, bool const&) 
  0.0        0.011        0.011           5           0          2 __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<void* const, _data_access_log> > >::max_size() const 
  0.0        0.011        0.011           5           0          2 __gnu_cxx::new_allocator<std::pair<void* const, _data_access_log> >::new_allocator() 
  0.0        0.011        0.011           5           0          2 __gnu_cxx::new_allocator<std::pair<void* const, _data_access_log> >::~new_allocator() 
  0.0        0.011        0.011           5           0          2 std::_Rb_tree<void*, std::pair<void* const, _data_access_log>, std::_Select1st<std::pair<void* const, _data_access_log> >, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::_M_get_Node_allocator() const 
  0.0        0.008        0.011           2           2          6 std::_Rb_tree<void*, std::pair<void* const, _data_access_log>, std::_Select1st<std::pair<void* const, _data_access_log> >, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::begin() 
