Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  us/call  us/call  name    
  0.00      0.01     0.00     1000     0.00     0.00  __gnu_cxx::new_allocator<void*>::new_allocator(__gnu_cxx::new_allocator<void*> const&)
  0.00      0.01     0.00     1000     0.00     0.00  std::vector<void*, std::allocator<void*> >::vector(std::vector<void*, std::allocator<void*> > const&)
  0.00      0.01     0.00     1000     0.00     0.00  void** std::uninitialized_copy<__gnu_cxx::__normal_iterator<void* const*, std::vector<void*, std::allocator<void*> > >, void**>(__gnu_cxx::__normal_iterator<void* const*, std::vector<void*, std::allocator<void*> > >, __gnu_cxx::__normal_iterator<void* const*, std::vector<void*, std::allocator<void*> > >, void**)
  0.00      0.01     0.00      999     0.00     0.00  void** std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<void* const*, std::vector<void*, std::allocator<void*> > >, void**, void*>(__gnu_cxx::__normal_iterator<void* const*, std::vector<void*, std::allocator<void*> > >, __gnu_cxx::__normal_iterator<void* const*, std::vector<void*, std::allocator<void*> > >, void**, std::allocator<void*>&)
  0.00      0.01     0.00      998     0.00     0.00  std::vector<void*, std::allocator<void*> >::end() const
  0.00      0.01     0.00      995     0.00     0.00  int* std::__copy_move_a<false, int const*, int*>(int const*, int const*, int*)
  0.00      0.01     0.00      991     0.00     0.00  std::vector<void*, std::allocator<void*> >::begin() const
  0.00      0.01     0.00      991     0.00     0.00  std::allocator<void*>::allocator(std::allocator<void*> const&)
  0.00      0.01     0.00      991     0.00     0.00  std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&)
  0.00      0.01     0.00      990     0.00     0.00  void** std::copy<__gnu_cxx::__normal_iterator<void* const*, std::vector<void*, std::allocator<void*> > >, void**>(__gnu_cxx::__normal_iterator<void* const*, std::vector<void*, std::allocator<void*> > >, __gnu_cxx::__normal_iterator<void* const*, std::vector<void*, std::allocator<void*> > >, void**)
  0.00      0.01     0.00      989     0.00     0.00  std::_Vector_base<void*, std::allocator<void*> >::_Vector_base(unsigned int, std::allocator<void*> const&)
  0.00      0.01     0.00      988     0.00     0.00  std::allocator<int>::allocator(std::allocator<int> const&)
  0.00      0.01     0.00      988     0.00     0.00  void** std::__uninitialized_copy<true>::uninitialized_copy<__gnu_cxx::__normal_iterator<void* const*, std::vector<void*, std::allocator<void*> > >, void**>(__gnu_cxx::__normal_iterator<void* const*, std::vector<void*, std::allocator<void*> > >, __gnu_cxx::__normal_iterator<void* const*, std::vector<void*, std::allocator<void*> > >, void**)
  0.00      0.01     0.00      988     0.00     0.00  void** std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<void* const*, std::vector<void*, std::allocator<void*> > >, void**>(__gnu_cxx::__normal_iterator<void* const*, std::vector<void*, std::allocator<void*> > >, __gnu_cxx::__normal_iterator<void* const*, std::vector<void*, std::allocator<void*> > >, void**)
  0.00      0.01     0.00      982     0.00     0.00  int* std::uninitialized_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*)
  0.00      0.01     0.00      981     0.00     0.00  int* std::__uninitialized_copy<true>::uninitialized_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*)
  0.00      0.01     0.00      978     0.00     0.00  int* std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*)
  0.00      0.01     0.00      977     0.00     0.00  std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned int, std::allocator<int> const&)
  0.00      0.01     0.00      975     0.00     0.00  __gnu_cxx::new_allocator<int>::new_allocator(__gnu_cxx::new_allocator<int> const&)
  0.00      0.01     0.00      971     0.00     0.00  std::allocator<std::_Rb_tree_node<int> >::allocator(std::allocator<std::_Rb_tree_node<int> > const&)
  0.00      0.01     0.00      971     0.00     0.00  std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&)
  0.00      0.01     0.00      971     0.00     0.00  int* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, int>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, std::allocator<int>&)
  0.00      0.01     0.00      970     0.00     0.00  void** std::__copy_move_a<false, void* const*, void**>(void* const*, void* const*, void**)
  0.00      0.01     0.00      968     0.00     0.00  _data_access_log::_data_access_log(_data_access_log const&)
  0.00      0.01     0.00      967     0.00     0.00  std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_Rb_tree_impl<std::less<int>, false>::_Rb_tree_impl(std::less<int> const&, std::allocator<std::_Rb_tree_node<int> > const&)
  0.00      0.01     0.00      966     0.00     0.00  std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_root() const
  0.00      0.01     0.00      966     0.00     0.00  int* std::copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*)
  0.00      0.01     0.00      959     0.00     0.00  std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_get_Node_allocator() const
  0.00      0.01     0.00      957     0.00     0.00  __gnu_cxx::new_allocator<std::_Rb_tree_node<int> >::new_allocator(__gnu_cxx::new_allocator<std::_Rb_tree_node<int> > const&)
  0.00      0.01     0.00      957     0.00     0.00  std::set<int, std::less<int>, std::allocator<int> >::set(std::set<int, std::less<int>, std::allocator<int> > const&)
  0.00      0.01     0.00      953     0.00     0.00  std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_Rb_tree(std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> > const&)
  0.00      0.01     0.00      920     0.00     0.00  std::_Rb_tree_iterator<std::pair<unsigned long const, int> >::operator->() const
  0.00      0.01     0.00      906     0.00     0.00  __gnu_cxx::__normal_iterator<void**, std::vector<void*, std::allocator<void*> > >::difference_type __gnu_cxx::operator-<void**, std::vector<void*, std::allocator<void*> > >(__gnu_cxx::__normal_iterator<void**, std::vector<void*, std::allocator<void*> > > const&, __gnu_cxx::__normal_iterator<void**, std::vector<void*, std::allocator<void*> > > const&)
  0.00      0.01     0.00      906     0.00     0.00  std::vector<void*, std::allocator<void*> >::_M_insert_aux(__gnu_cxx::__normal_iterator<void**, std::vector<void*, std::allocator<void*> > >, void* const&)
  0.00      0.01     0.00      906     0.00     0.00  std::vector<void*, std::allocator<void*> >::end()
  0.00      0.01     0.00      906     0.00     0.00  std::vector<void*, std::allocator<void*> >::begin()
  0.00      0.01     0.00      905     0.00     0.00  __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::difference_type __gnu_cxx::operator-<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&)
  0.00      0.01     0.00      905     0.00     0.00  std::vector<void*, std::allocator<void*> >::_M_check_len(unsigned int, char const*) const
  0.00      0.01     0.00      905     0.00     0.00  std::vector<int, std::allocator<int> >::_M_check_len(unsigned int, char const*) const
  0.00      0.01     0.00      905     0.00     0.00  std::vector<int, std::allocator<int> >::_M_insert_aux(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&)
  0.00      0.01     0.00      905     0.00     0.00  std::vector<int, std::allocator<int> >::end()
  0.00      0.01     0.00      905     0.00     0.00  std::vector<int, std::allocator<int> >::begin()
  0.00      0.01     0.00      882     0.00     0.00  _loop_spec_thread::~_loop_spec_thread()
  0.00      0.01     0.00      853     0.00     0.00  __gnu_cxx::__normal_iterator<_loop_spec_thread*, std::vector<_loop_spec_thread, std::allocator<_loop_spec_thread> > >::base() const
  0.00      0.01     0.00      808     0.00     0.00  bool __gnu_cxx::operator==<int const*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > const&)
  0.00      0.01     0.00      808     0.00     0.00  std::vector<int, std::allocator<int> >::empty() const
  0.00      0.01     0.00      745     0.00     0.00  std::_Rb_tree_const_iterator<void*>::_Rb_tree_const_iterator(std::_Rb_tree_iterator<void*> const&)
  0.00      0.01     0.00      745     0.00     0.00  std::pair<std::_Rb_tree_iterator<void*>, bool>::pair(std::_Rb_tree_iterator<void*> const&, bool const&)
  0.00      0.01     0.00      745     0.00     0.00  std::_Rb_tree<void*, void*, std::_Identity<void*>, std::less<void*>, std::allocator<void*> >::_M_insert_(std::_Rb_tree_node_base const*, std::_Rb_tree_node_base const*, void* const&)
  0.00      0.01     0.00      745     0.00     0.00  std::_Rb_tree<void*, void*, std::_Identity<void*>, std::less<void*>, std::allocator<void*> >::_M_insert_unique(void* const&)
  0.00      0.01     0.00      744     0.00     0.00  std::set<void*, std::less<void*>, std::allocator<void*> >::insert(void* const&)
  0.00      0.01     0.00      744     0.00     0.00  std::pair<std::_Rb_tree_const_iterator<void*>, bool>::pair(std::_Rb_tree_const_iterator<void*> const&, bool const&)
  0.00      0.01     0.00      742     0.00     0.00  std::map<void*, _data_access_log, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::end()
  0.00      0.01     0.00      696     0.00     3.42  loop_speculator::get_shared_data()
  0.00      0.01     0.00      672     0.00     6.96  int loop_speculator::write_data<bool>(bool*&, bool*)
  0.00      0.01     0.00      667     0.00     0.00  _loop_spec_thread::_loop_spec_thread(_loop_spec_thread const&)
  0.00      0.01     0.00      665     0.00     0.00  std::pair<void* const, _data_access_log>::~pair()
  0.00      0.01     0.00      660     0.00     0.00  std::allocator<std::pair<void* const, _data_access_log> >::~allocator()
  0.00      0.01     0.00      659     0.00     0.00  __gnu_cxx::new_allocator<std::pair<void* const, _data_access_log> >::new_allocator()
  0.00      0.01     0.00      657     0.00     0.00  __gnu_cxx::new_allocator<std::pair<void* const, _data_access_log> >::~new_allocator()
  0.00      0.01     0.00      653     0.00     0.00  std::_Rb_tree<void*, std::pair<void* const, _data_access_log>, std::_Select1st<std::pair<void* const, _data_access_log> >, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::_M_get_Node_allocator() const
  0.00      0.01     0.00      652     0.00     0.00  std::allocator<std::pair<void* const, _data_access_log> >::allocator<std::_Rb_tree_node<std::pair<void* const, _data_access_log> > >(std::allocator<std::_Rb_tree_node<std::pair<void* const, _data_access_log> > > const&)
  0.00      0.01     0.00      651     0.00     0.00  std::_Rb_tree<void*, std::pair<void* const, _data_access_log>, std::_Select1st<std::pair<void* const, _data_access_log> >, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::get_allocator() const
  0.00      0.01     0.00      470     0.00     0.00  void std::_Destroy<_loop_spec_thread>(_loop_spec_thread*)
  0.00      0.01     0.00      468     0.00     0.00  void std::_Construct<_loop_spec_thread, _loop_spec_thread>(_loop_spec_thread*, _loop_spec_thread const&)
  0.00      0.01     0.00      462     0.00     0.00  std::_Vector_base<_loop_spec_thread, std::allocator<_loop_spec_thread> >::_M_get_Tp_allocator()
  0.00      0.01     0.00      432     0.00     0.00  __gnu_cxx::new_allocator<std::pair<unsigned long const, int> >::new_allocator()
  0.00      0.01     0.00      432     0.00     0.00  __gnu_cxx::new_allocator<std::pair<unsigned long const, int> >::~new_allocator()
  0.00      0.01     0.00      432     0.00     0.00  std::_Rb_tree<unsigned long, std::pair<unsigned long const, int>, std::_Select1st<std::pair<unsigned long const, int> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, int> > >::get_allocator() const
  0.00      0.01     0.00      432     0.00     0.00  std::allocator<std::pair<unsigned long const, int> >::allocator<std::_Rb_tree_node<std::pair<unsigned long const, int> > >(std::allocator<std::_Rb_tree_node<std::pair<unsigned long const, int> > > const&)
  0.00      0.01     0.00      431     0.00     0.00  __gnu_cxx::new_allocator<std::_Rb_tree_node<void*> >::new_allocator()
  0.00      0.01     0.00      431     0.00     0.00  std::_Rb_tree<unsigned long, std::pair<unsigned long const, int>, std::_Select1st<std::pair<unsigned long const, int> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, int> > >::_M_get_Node_allocator() const
  0.00      0.01     0.00      431     0.00     0.00  std::allocator<std::_Rb_tree_node<void*> >::allocator()
  0.00      0.01     0.00      431     0.00     0.00  std::allocator<std::pair<unsigned long const, int> >::~allocator()
  0.00      0.01     0.00      429     0.00     0.00  std::set<void*, std::less<void*>, std::allocator<void*> >::set()
  0.00      0.01     0.00      429     0.00     0.00  std::_Rb_tree<void*, void*, std::_Identity<void*>, std::less<void*>, std::allocator<void*> >::_Rb_tree()
  0.00      0.01     0.00      428     0.00     0.00  std::_Rb_tree<void*, void*, std::_Identity<void*>, std::less<void*>, std::allocator<void*> >::_Rb_tree_impl<std::less<void*>, false>::_Rb_tree_impl()
  0.00      0.01     0.00      425     0.00     0.00  __gnu_cxx::__normal_iterator<_loop_spec_thread*, std::vector<_loop_spec_thread, std::allocator<_loop_spec_thread> > >::__normal_iterator(_loop_spec_thread* const&)
  0.00      0.01     0.00      411     0.00     0.00  std::vector<_loop_spec_thread, std::allocator<_loop_spec_thread> >::end()
  0.00      0.01     0.00      402     0.00     0.00  _data_access_log::_cancel_higher_readers(int)
  0.00      0.01     0.00      402     0.00     0.00  bool _data_access_log::_output_violations_are_false<bool>(bool*, int)
  0.00      0.01     0.00      402     0.00     0.00  std::_Rb_tree_iterator<std::pair<void* const, _data_access_log> >::operator->() const
  0.00      0.01     0.00      402     0.00     0.00  std::set<int, std::less<int>, std::allocator<int> >::begin() const
  0.00      0.01     0.00      402     0.00     0.00  std::set<int, std::less<int>, std::allocator<int> >::empty() const
