Reading Profile files in profile.*

NODE 0;CONTEXT 0;THREAD 0:
---------------------------------------------------------------------------------------
%Time    Exclusive    Inclusive       #Call      #Subrs  Inclusive Name
              msec   total msec                          usec/call 
---------------------------------------------------------------------------------------
  0.0        0.043        0.442           2           2        221 void* (**std::uninitialized_copy<void* (**)(void*), void* (**)(void*)>(void* (**)(void*), void* (**)(void*), void* (**)(void*)))(void*) 
  0.0        0.105        0.441           2           6        220 void** std::copy<__gnu_cxx::__normal_iterator<void* const*, std::vector<void*, std::allocator<void*> > >, void**>(__gnu_cxx::__normal_iterator<void* const*, std::vector<void*, std::allocator<void*> > >, __gnu_cxx::__normal_iterator<void* const*, std::vector<void*, std::allocator<void*> > >, void**) 
  0.0        0.436        0.436         217           0          2 std::_Rb_tree<unsigned long, std::pair<unsigned long const, int>, std::_Select1st<std::pair<unsigned long const, int> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, int> > >::_M_begin() 
  0.0        0.431        0.431         217           0          2 __gnu_cxx::new_allocator<void*>::~new_allocator() 
  0.0        0.052        0.415           2           2        208 void** std::__uninitialized_copy<true>::uninitialized_copy<void**, void**>(void**, void**, void**) 
  0.0        0.156        0.406           2           8        203 int* std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) 
  0.0        0.399        0.399         216           0          2 __gnu_cxx::new_allocator<std::_Rb_tree_node<void*> >::new_allocator() 
  0.0        0.055        0.399           2           2        200 void* (**std::__uninitialized_copy<true>::uninitialized_copy<void* (**)(void*), void* (**)(void*)>(void* (**)(void*), void* (**)(void*), void* (**)(void*)))(void*) 
  0.0        0.034        0.392           7           7         56 std::_Rb_tree<void*, void*, std::_Identity<void*>, std::less<void*>, std::allocator<void*> >::_M_clone_node(std::_Rb_tree_node<void*> const*) 
  0.0        0.386        0.386         216           0          2 __gnu_cxx::__normal_iterator<_loop_spec_thread*, std::vector<_loop_spec_thread, std::allocator<_loop_spec_thread> > >::__normal_iterator(_loop_spec_thread* const&) 
  0.0        0.114        0.363           2           6        182 void** std::copy<void**, void**>(void**, void**, void**) 
  0.0        0.085        0.358           7          28         51 std::_Rb_tree<void*, void*, std::_Identity<void*>, std::less<void*>, std::allocator<void*> >::_M_create_node(void* const&) 
  0.0         0.35         0.35         200           0          2 std::_Iter_base<_loop_spec_thread*, false>::_S_base(_loop_spec_thread*) 
  0.0        0.088        0.344           2           6        172 void* (**std::copy<void* (**)(void*), void* (**)(void*)>(void* (**)(void*), void* (**)(void*), void* (**)(void*)))(void*) 
  0.0        0.175        0.323           2           6        162 std::vector<_loop_spec_thread, std::allocator<_loop_spec_thread> >::empty() const 
  0.0        0.114        0.285           2           8        142 void* (**std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<void* (* const*)(void*), std::vector<void* (*)(void*), std::allocator<void* (*)(void*)> > >, void* (**)(void*)>(__gnu_cxx::__normal_iterator<void* (* const*)(void*), std::vector<void* (*)(void*), std::allocator<void* (*)(void*)> > >, __gnu_cxx::__normal_iterator<void* (* const*)(void*), std::vector<void* (*)(void*), std::allocator<void* (*)(void*)> > >, void* (**)(void*)))(void*) 
  0.0        0.104        0.269           2           8        134 void** std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<void* const*, std::vector<void*, std::allocator<void*> > >, void**>(__gnu_cxx::__normal_iterator<void* const*, std::vector<void*, std::allocator<void*> > >, __gnu_cxx::__normal_iterator<void* const*, std::vector<void*, std::allocator<void*> > >, void**) 
  0.0        0.076        0.268           3           6         89 std::_Vector_base<void* (*)(void*), std::allocator<void* (*)(void*)> >::~_Vector_base() 
  0.0        0.256        0.256         115           0          2 __gnu_cxx::new_allocator<void*>::new_allocator() 
  0.0        0.189        0.252          16          32         16 std::vector<_loop_spec_thread, std::allocator<_loop_spec_thread> >::max_size() const 
  0.0        0.249        0.249         107           0          2 __gnu_cxx::new_allocator<std::_Rb_tree_node<void*> >::deallocate(std::_Rb_tree_node<void*>*, unsigned int) 
  0.0        0.248        0.248         110           0          2 std::_Rb_tree<unsigned long, std::pair<unsigned long const, int>, std::_Select1st<std::pair<unsigned long const, int> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, int> > >::empty() const 
  0.0        0.127        0.241           1           7        241 std::vector<void* (*)(void*), std::allocator<void* (*)(void*)> >::_M_check_len(unsigned int, char const*) const 
  0.0        0.238        0.238         107           0          2 std::_Rb_tree<void*, void*, std::_Identity<void*>, std::less<void*>, std::allocator<void*> >::_S_right(std::_Rb_tree_node_base*) 
  0.0        0.232        0.232         107           0          2 std::_Rb_tree<void*, void*, std::_Identity<void*>, std::less<void*>, std::allocator<void*> >::_S_left(std::_Rb_tree_node_base*) 
  0.0        0.229        0.229         108           0          2 std::pair<unsigned long, int>::pair(unsigned long const&, int const&) 
  0.0        0.222        0.222         118           0          2 __gnu_cxx::new_allocator<std::pair<unsigned long const, int> >::~new_allocator() 
  0.0        0.222        0.222         118           0          2 std::_Rb_tree<unsigned long, std::pair<unsigned long const, int>, std::_Select1st<std::pair<unsigned long const, int> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, int> > >::_M_get_Node_allocator() const 
  0.0        0.044        0.222           1           1        222 std::map<unsigned long, int, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, int> > >::map() 
  0.0        0.105        0.219           2           4        110 std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned int, std::allocator<int> const&) 
  0.0        0.106        0.219           1           7        219 std::vector<void*, std::allocator<void*> >::_M_check_len(unsigned int, char const*) const 
  0.0         0.04        0.216           1           1        216 std::map<void*, _data_access_log, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::map() 
  0.0        0.215        0.215         118           0          2 __gnu_cxx::new_allocator<std::pair<unsigned long const, int> >::new_allocator() 
  0.0        0.049        0.214           2           2        107 std::vector<int, std::allocator<int> >::vector() 
  0.0         0.21         0.21         114           0          2 std::_Rb_tree<unsigned long, std::pair<unsigned long const, int>, std::_Select1st<std::pair<unsigned long const, int> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, int> > >::_S_value(std::_Rb_tree_node_base const*) 
  0.0        0.209        0.209         108           0          2 std::pair<unsigned long const, int>::pair<unsigned long, int>(std::pair<unsigned long, int> const&) 
  0.0        0.201        0.201         103           0          2 __gnu_cxx::new_allocator<void*>::deallocate(void**, unsigned int) 
  0.0        0.201        0.201         100           0          2 std::_Rb_tree<void*, std::pair<void* const, _data_access_log>, std::_Select1st<std::pair<void* const, _data_access_log> >, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::_M_get_Node_allocator() const 
  0.0        0.201        0.201         106           0          2 std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() 
  0.0          0.2          0.2         108           0          2 __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<unsigned long const, int> > >::max_size() const 
  0.0        0.049          0.2           1           1        200 std::vector<void* (*)(void*), std::allocator<void* (*)(void*)> >::vector() 
  0.0        0.199        0.199         109           0          2 std::_Vector_base<void*, std::allocator<void*> >::_M_get_Tp_allocator() 
  0.0        0.197        0.197         100           0          2 __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<void* const, _data_access_log> > >::deallocate(std::_Rb_tree_node<std::pair<void* const, _data_access_log> >*, unsigned int) 
  0.0        0.196        0.196         104           0          2 __gnu_cxx::new_allocator<int>::~new_allocator() 
  0.0        0.195        0.195         105           0          2 void std::_Destroy_aux<true>::__destroy<void**>(void**, void**) 
  0.0        0.194        0.194         100           0          2 __gnu_cxx::new_allocator<int>::deallocate(int*, unsigned int) 
  0.0        0.192        0.192         100           0          2 std::_Rb_tree<void*, std::pair<void* const, _data_access_log>, std::_Select1st<std::pair<void* const, _data_access_log> >, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::_S_right(std::_Rb_tree_node_base*) 
  0.0        0.055        0.192           2           4         96 std::_Vector_base<void* (*)(void*), std::allocator<void* (*)(void*)> >::_Vector_base(unsigned int, std::allocator<void* (*)(void*)> const&) 
  0.0        0.104        0.192           2           8         96 void* (**std::__copy_move_a2<false, void* (**)(void*), void* (**)(void*)>(void* (**)(void*), void* (**)(void*), void* (**)(void*)))(void*) 
  0.0        0.058        0.191           2           4         96 std::_Vector_base<void*, std::allocator<void*> >::_Vector_base(unsigned int, std::allocator<void*> const&) 
  0.0        0.191        0.191         104           0          2 void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) 
  0.0        0.189        0.189         108           0          2 std::pair<std::_Rb_tree_iterator<std::pair<unsigned long const, int> >, bool>::pair(std::_Rb_tree_iterator<std::pair<unsigned long const, int> > const&, bool const&) 
  0.0        0.099        0.189           2           8         94 void** std::__copy_move_a2<false, void**, void**>(void**, void**, void**) 
  0.0        0.043        0.188           1           1        188 std::vector<void*, std::allocator<void*> >::vector() 
  0.0        0.185        0.185         100           0          2 __gnu_cxx::new_allocator<std::pair<void* const, _data_access_log> >::new_allocator() 
  0.0        0.064        0.185           2           6         92 std::vector<int, std::allocator<int> >::empty() const 
  0.0        0.184        0.184         100           0          2 __gnu_cxx::__enable_if<!(std::__is_scalar<_loop_spec_thread>::__value), void>::__type std::__fill_a<_loop_spec_thread*, _loop_spec_thread>(_loop_spec_thread*, _loop_spec_thread*, _loop_spec_thread const&) 
  0.0        0.183        0.183         100           0          2 std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_erase(std::_Rb_tree_node<int>*) 
  0.0        0.181        0.181         100           0          2 __gnu_cxx::new_allocator<std::_Rb_tree_node<int> >::~new_allocator() 
  0.0        0.181        0.181         100           0          2 std::_Rb_tree<void*, std::pair<void* const, _data_access_log>, std::_Select1st<std::pair<void* const, _data_access_log> >, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::_S_left(std::_Rb_tree_node_base*) 
  0.0         0.18         0.18         100           0          2 __gnu_cxx::new_allocator<std::pair<void* const, _data_access_log> >::~new_allocator() 
  0.0        0.045        0.178           1           1        178 std::_Rb_tree<unsigned long, std::pair<unsigned long const, int>, std::_Select1st<std::pair<unsigned long const, int> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, int> > >::_Rb_tree() 
  0.0        0.046        0.176           1           1        176 std::_Rb_tree<void*, std::pair<void* const, _data_access_log>, std::_Select1st<std::pair<void* const, _data_access_log> >, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::_Rb_tree() 
